arxiv_id,paper_type,period,year,perplexity,alpha_estimate,alpha_ci_half_width,year_alpha_estimate,year_alpha_ci_half_width
2001.02886,regular,pre_llm,2020,91.38665771484375,0.019,0.001,,
2001.00902,regular,pre_llm,2020,70.04456329345703,0.019,0.001,,
2001.0585,regular,pre_llm,2020,46.783973693847656,0.019,0.001,,
2001.0533,regular,pre_llm,2020,48.457218170166016,0.019,0.001,,
2001.04936,regular,pre_llm,2020,31.341157913208008,0.019,0.001,,
2001.03477,regular,pre_llm,2020,50.282249450683594,0.019,0.001,,
2001.02721,regular,pre_llm,2020,67.2779312133789,0.019,0.001,,
2001.10945,regular,pre_llm,2020,59.19749450683594,0.019,0.001,,
2001.02389,regular,pre_llm,2020,36.16704559326172,0.019,0.001,,
2001.11888,regular,pre_llm,2020,50.548709869384766,0.019,0.001,,
2001.08607,review,pre_llm,2020,57.602474212646484,0.071,0.008,,
2001.0102,regular,pre_llm,2020,104.00354766845703,0.019,0.001,,
2001.00981,regular,pre_llm,2020,39.11867904663086,0.019,0.001,,
2001.02475,regular,pre_llm,2020,44.77022171020508,0.019,0.001,,
2001.049,regular,pre_llm,2020,32.85735321044922,0.019,0.001,,
2001.05133,regular,pre_llm,2020,47.02808380126953,0.019,0.001,,
2001.10323,review,pre_llm,2020,44.74699783325195,0.071,0.008,,
2002.00039,regular,pre_llm,2020,55.74518585205078,0.019,0.001,,
2001.00965,regular,pre_llm,2020,32.839134216308594,0.019,0.001,,
2001.11253,regular,pre_llm,2020,44.030521392822266,0.019,0.001,,
2001.04655,regular,pre_llm,2020,44.507293701171875,0.019,0.001,,
2002.0705,regular,pre_llm,2020,95.05205535888672,0.019,0.001,,
2001.08531,regular,pre_llm,2020,53.56794357299805,0.019,0.001,,
2001.04904,regular,pre_llm,2020,42.1582145690918,0.019,0.001,,
2001.09281,regular,pre_llm,2020,60.96120071411133,0.019,0.001,,
2001.11832,regular,pre_llm,2020,49.54033279418945,0.019,0.001,,
2001.05892,regular,pre_llm,2020,59.87955856323242,0.019,0.001,,
2001.00283,regular,pre_llm,2020,92.51478576660156,0.019,0.001,,
2001.03806,regular,pre_llm,2020,53.377716064453125,0.019,0.001,,
2002.04539,regular,pre_llm,2020,35.62482833862305,0.019,0.001,,
2001.06996,regular,pre_llm,2020,45.372894287109375,0.019,0.001,,
2002.00056,regular,pre_llm,2020,93.88855743408203,0.019,0.001,,
2001.03701,review,pre_llm,2020,29.803274154663086,0.071,0.008,,
2001.0488,regular,pre_llm,2020,69.08428192138672,0.019,0.001,,
2001.0696,regular,pre_llm,2020,82.50567626953125,0.019,0.001,,
2002.07078,regular,pre_llm,2020,39.139404296875,0.019,0.001,,
2001.02464,review,pre_llm,2020,30.109867095947266,0.071,0.008,,
2001.07816,regular,pre_llm,2020,67.79635620117188,0.019,0.001,,
2001.02596,regular,pre_llm,2020,58.59012222290039,0.019,0.001,,
2001.07304,regular,pre_llm,2020,40.7917594909668,0.019,0.001,,
2001.07089,regular,pre_llm,2020,60.547279357910156,0.019,0.001,,
2001.05698,regular,pre_llm,2020,48.56875228881836,0.019,0.001,,
2001.01282,regular,pre_llm,2020,39.58902359008789,0.019,0.001,,
2001.09423,regular,pre_llm,2020,53.635982513427734,0.019,0.001,,
2001.10812,regular,pre_llm,2020,55.09901809692383,0.019,0.001,,
2001.03162,regular,pre_llm,2020,58.934940338134766,0.019,0.001,,
2001.078,regular,pre_llm,2020,44.074913024902344,0.019,0.001,,
2001.0221,regular,pre_llm,2020,106.0271224975586,0.019,0.001,,
2001.11029,regular,pre_llm,2020,58.77119064331055,0.019,0.001,,
2001.0616,regular,pre_llm,2020,51.78804016113281,0.019,0.001,,
2001.07431,regular,pre_llm,2020,41.51481628417969,0.019,0.001,,
2001.11608,regular,pre_llm,2020,48.96294021606445,0.019,0.001,,
2001.04531,regular,pre_llm,2020,54.18034362792969,0.019,0.001,,
2001.02011,regular,pre_llm,2020,33.97492218017578,0.019,0.001,,
2001.01339,regular,pre_llm,2020,43.656986236572266,0.019,0.001,,
2001.05029,regular,pre_llm,2020,42.47612380981445,0.019,0.001,,
2001.06115,regular,pre_llm,2020,38.05839157104492,0.019,0.001,,
2001.02213,regular,pre_llm,2020,41.324371337890625,0.019,0.001,,
2002.02377,regular,pre_llm,2020,30.680400848388672,0.019,0.001,,
2001.02715,regular,pre_llm,2020,33.34614944458008,0.019,0.001,,
2001.11919,regular,pre_llm,2020,32.911624908447266,0.019,0.001,,
2001.12,regular,pre_llm,2020,51.30131149291992,0.019,0.001,,
2001.09353,regular,pre_llm,2020,52.51484298706055,0.019,0.001,,
2001.07513,regular,pre_llm,2020,55.23549270629883,0.019,0.001,,
2001.03826,regular,pre_llm,2020,51.71308898925781,0.019,0.001,,
2001.07654,regular,pre_llm,2020,48.160648345947266,0.019,0.001,,
2001.07271,regular,pre_llm,2020,37.45119094848633,0.019,0.001,,
2001.04843,regular,pre_llm,2020,77.51455688476562,0.019,0.001,,
2001.05725,regular,pre_llm,2020,39.37897491455078,0.019,0.001,,
2001.02072,regular,pre_llm,2020,54.81576156616211,0.019,0.001,,
2001.04111,regular,pre_llm,2020,60.19831466674805,0.019,0.001,,
2001.10775,regular,pre_llm,2020,37.23493957519531,0.019,0.001,,
2003.04099,regular,pre_llm,2020,49.01075744628906,0.019,0.001,,
2001.03828,regular,pre_llm,2020,33.38243865966797,0.019,0.001,,
2001.0944,regular,pre_llm,2020,62.79110336303711,0.019,0.001,,
2001.07813,regular,pre_llm,2020,37.32497787475586,0.019,0.001,,
2001.05799,regular,pre_llm,2020,70.15283203125,0.019,0.001,,
2001.04903,regular,pre_llm,2020,91.44559478759766,0.019,0.001,,
2001.06654,review,pre_llm,2020,53.640907287597656,0.071,0.008,,
2001.01576,regular,pre_llm,2020,75.70077514648438,0.019,0.001,,
2001.05038,regular,pre_llm,2020,49.84377670288086,0.019,0.001,,
2002.04529,regular,pre_llm,2020,45.682743072509766,0.019,0.001,,
2001.06529,regular,pre_llm,2020,27.55868148803711,0.019,0.001,,
2001.08239,regular,pre_llm,2020,33.947479248046875,0.019,0.001,,
2001.0575,regular,pre_llm,2020,45.799007415771484,0.019,0.001,,
2001.01965,regular,pre_llm,2020,58.13395309448242,0.019,0.001,,
2001.04848,review,pre_llm,2020,37.463104248046875,0.071,0.008,,
2001.06468,regular,pre_llm,2020,47.990604400634766,0.019,0.001,,
2001.04869,regular,pre_llm,2020,49.53757095336914,0.019,0.001,,
2001.10149,regular,pre_llm,2020,38.02352523803711,0.019,0.001,,
2001.08129,regular,pre_llm,2020,35.738502502441406,0.019,0.001,,
2001.09422,regular,pre_llm,2020,76.4328384399414,0.019,0.001,,
2001.03534,regular,pre_llm,2020,56.3321418762207,0.019,0.001,,
2001.05708,regular,pre_llm,2020,28.058931350708008,0.019,0.001,,
2002.07805,regular,pre_llm,2020,19.57195281982422,0.019,0.001,,
2001.05367,regular,pre_llm,2020,38.7384147644043,0.019,0.001,,
2001.05659,regular,pre_llm,2020,58.884769439697266,0.019,0.001,,
2001.08781,regular,pre_llm,2020,112.84353637695312,0.019,0.001,,
2001.0818,regular,pre_llm,2020,39.20230484008789,0.019,0.001,,
2001.1163,regular,pre_llm,2020,63.87548828125,0.019,0.001,,
2001.11074,regular,pre_llm,2020,47.03620529174805,0.019,0.001,,
2001.03469,regular,pre_llm,2020,55.77323532104492,0.019,0.001,,
2001.10365,regular,pre_llm,2020,99.46087646484375,0.019,0.001,,
2001.10034,regular,pre_llm,2020,70.55886840820312,0.019,0.001,,
2001.02445,regular,pre_llm,2020,70.80899047851562,0.019,0.001,,
2001.01381,regular,pre_llm,2020,46.77771759033203,0.019,0.001,,
2001.02847,regular,pre_llm,2020,32.98411560058594,0.019,0.001,,
2001.03679,review,pre_llm,2020,30.977529525756836,0.071,0.008,,
2002.00752,regular,pre_llm,2020,51.72419738769531,0.019,0.001,,
2002.00021,regular,pre_llm,2020,65.73736572265625,0.019,0.001,,
2001.01784,regular,pre_llm,2020,139.8331756591797,0.019,0.001,,
2001.08008,regular,pre_llm,2020,43.39891052246094,0.019,0.001,,
2001.07821,regular,pre_llm,2020,77.013427734375,0.019,0.001,,
2001.09565,regular,pre_llm,2020,52.79845428466797,0.019,0.001,,
2001.05479,regular,pre_llm,2020,52.99072265625,0.019,0.001,,
2001.00433,review,pre_llm,2020,67.59721374511719,0.071,0.008,,
2001.02965,regular,pre_llm,2020,70.03484344482422,0.019,0.001,,
2001.11273,regular,pre_llm,2020,59.238441467285156,0.019,0.001,,
2002.00003,regular,pre_llm,2020,63.01414108276367,0.019,0.001,,
2003.12129,regular,pre_llm,2020,69.49473571777344,0.019,0.001,,
2001.11644,review,pre_llm,2020,32.19704818725586,0.071,0.008,,
2001.08994,regular,pre_llm,2020,43.04265213012695,0.019,0.001,,
2001.03756,regular,pre_llm,2020,50.06602478027344,0.019,0.001,,
2001.11398,regular,pre_llm,2020,62.11936950683594,0.019,0.001,,
2001.00246,regular,pre_llm,2020,40.27108383178711,0.019,0.001,,
2001.1081,regular,pre_llm,2020,51.05137252807617,0.019,0.001,,
2001.10224,regular,pre_llm,2020,52.2452392578125,0.019,0.001,,
2001.04222,regular,pre_llm,2020,55.24131774902344,0.019,0.001,,
2001.02784,regular,pre_llm,2020,30.353240966796875,0.019,0.001,,
2001.06244,regular,pre_llm,2020,53.99785232543945,0.019,0.001,,
2002.00736,regular,pre_llm,2020,44.36454772949219,0.019,0.001,,
2001.10618,regular,pre_llm,2020,26.70383644104004,0.019,0.001,,
2001.07711,regular,pre_llm,2020,46.358829498291016,0.019,0.001,,
2001.03824,regular,pre_llm,2020,32.62044906616211,0.019,0.001,,
2001.11174,review,pre_llm,2020,39.55790710449219,0.071,0.008,,
2001.0976,regular,pre_llm,2020,35.451480865478516,0.019,0.001,,
2001.08059,regular,pre_llm,2020,53.41899108886719,0.019,0.001,,
2001.09437,regular,pre_llm,2020,51.94536209106445,0.019,0.001,,
2001.1084,regular,pre_llm,2020,25.96073341369629,0.019,0.001,,
2001.11762,regular,pre_llm,2020,33.4788818359375,0.019,0.001,,
2001.00146,regular,pre_llm,2020,32.13718032836914,0.019,0.001,,
2001.06248,regular,pre_llm,2020,70.66529846191406,0.019,0.001,,
2001.10906,regular,pre_llm,2020,51.635780334472656,0.019,0.001,,
2001.11225,regular,pre_llm,2020,82.48148345947266,0.019,0.001,,
2001.00344,regular,pre_llm,2020,47.75575256347656,0.019,0.001,,
2001.11693,regular,pre_llm,2020,128.7202911376953,0.019,0.001,,
2001.0949,regular,pre_llm,2020,37.97572708129883,0.019,0.001,,
2001.04273,regular,pre_llm,2020,44.767059326171875,0.019,0.001,,
2001.09056,regular,pre_llm,2020,67.8772201538086,0.019,0.001,,
2001.08502,regular,pre_llm,2020,57.28252029418945,0.019,0.001,,
2001.08257,regular,pre_llm,2020,27.331892013549805,0.019,0.001,,
2001.03684,regular,pre_llm,2020,45.78842544555664,0.019,0.001,,
2001.031,regular,pre_llm,2020,53.491905212402344,0.019,0.001,,
2001.00972,regular,pre_llm,2020,77.64695739746094,0.019,0.001,,
2001.03127,regular,pre_llm,2020,37.16214370727539,0.019,0.001,,
2001.09906,regular,pre_llm,2020,47.27021026611328,0.019,0.001,,
